#1 observer-frame phase [day]
#2 Johnson U mag (Vega)
#3 Johnson B mag (Vega)
#4 Johnson V mag (Vega)
#5 Johnson R mag (Vega)
#6 Johnson I mag (Vega)
#7 SC B mag (Vega)
#8 SC V mag (Vega)
#9 SC R mag (Vega)
#10 SC i mag (Vega)
#11 SC z mag (Vega)
#12 Johnson U mag (AB)
#13 Johnson B mag (AB)
#14 Johnson V mag (AB)
#15 Johnson R mag (AB)
#16 Johnson I mag (AB)
#17 SC B mag (AB)
#18 SC V mag (AB)
#19 SC R mag (AB)
#20 SC i mag (AB)
#21 SC z mag (AB)
-30.00 98.491 98.895 98.300 97.751 97.044 98.891 98.324 97.739 97.210 96.717 99.204 98.778 98.305 97.948 97.484 98.775 98.324 97.945 97.594 97.233
-28.50 36.972 33.707 31.405 31.085 31.038 33.903 31.397 31.101 31.089 30.983 37.684 33.590 31.410 31.283 31.477 33.788 31.398 31.308 31.473 31.499
-27.00 31.901 29.918 28.933 28.624 28.574 29.889 28.954 28.652 28.685 28.524 32.613 29.801 28.938 28.822 29.014 29.773 28.955 28.858 29.069 29.039
-25.50 30.753 28.774 27.806 27.498 27.447 28.744 27.828 27.525 27.560 27.398 31.465 28.657 27.811 27.695 27.887 28.628 27.828 27.732 27.943 27.913
-24.00 30.007 28.030 27.068 26.761 26.710 28.000 27.090 26.788 26.823 26.660 30.720 27.913 27.073 26.958 27.150 27.884 27.091 26.995 27.207 27.175
-22.50 29.455 27.479 26.519 26.211 26.160 27.448 26.541 26.238 26.274 26.110 30.167 27.361 26.524 26.409 26.600 27.332 26.542 26.445 26.657 26.626
-21.00 28.646 27.028 26.089 25.777 25.714 27.006 26.111 25.799 25.813 25.697 29.359 26.910 26.094 25.975 26.154 26.890 26.112 26.006 26.197 26.213
-19.50 28.163 26.663 25.730 25.414 25.353 26.644 25.754 25.425 25.442 25.333 28.875 26.545 25.735 25.612 25.792 26.529 25.754 25.632 25.826 25.849
-18.00 27.795 26.352 25.420 25.103 25.042 26.336 25.445 25.109 25.128 25.022 28.507 26.235 25.425 25.301 25.482 26.220 25.445 25.316 25.512 25.537
-16.50 27.509 26.091 25.148 24.833 24.770 26.076 25.172 24.833 24.850 24.747 28.222 25.973 25.153 25.030 25.210 25.960 25.172 25.040 25.234 25.263
-15.00 27.295 25.875 24.907 24.596 24.528 25.861 24.927 24.589 24.597 24.503 28.007 25.757 24.912 24.794 24.968 25.745 24.927 24.795 24.981 25.018
-13.50 27.093 25.672 24.687 24.373 24.312 25.659 24.704 24.359 24.370 24.289 27.805 25.555 24.692 24.571 24.752 25.543 24.705 24.565 24.754 24.804
-12.00 26.981 25.518 24.492 24.169 24.124 25.510 24.512 24.145 24.179 24.103 27.693 25.400 24.498 24.367 24.563 25.394 24.513 24.352 24.563 24.618
-10.50 26.969 25.413 24.328 23.992 23.962 25.415 24.352 23.960 24.023 23.942 27.681 25.295 24.333 24.190 24.402 25.299 24.353 24.166 24.407 24.457
-9.00 26.771 25.276 24.204 23.849 23.823 25.274 24.232 23.801 23.879 23.807 27.483 25.159 24.209 24.047 24.263 25.158 24.233 24.008 24.263 24.322
-7.50 26.464 25.127 24.121 23.742 23.708 25.110 24.155 23.671 23.751 23.695 27.176 25.010 24.126 23.940 24.148 24.994 24.156 23.878 24.135 24.210
-6.00 26.347 25.066 24.066 23.664 23.614 25.038 24.104 23.580 23.659 23.597 27.059 24.949 24.072 23.862 24.054 24.922 24.105 23.787 24.043 24.112
-4.50 26.415 25.094 24.031 23.608 23.543 25.058 24.069 23.523 23.603 23.515 27.127 24.977 24.036 23.806 23.983 24.942 24.070 23.730 23.987 24.030
-3.00 26.533 25.166 24.017 23.572 23.489 25.128 24.056 23.485 23.558 23.452 27.245 25.049 24.022 23.770 23.929 25.012 24.056 23.691 23.942 23.968
-1.50 26.714 25.283 24.021 23.553 23.451 25.251 24.059 23.463 23.524 23.405 27.426 25.166 24.026 23.751 23.891 25.135 24.060 23.670 23.908 23.921
 0.00 26.807 25.363 24.043 23.549 23.426 25.332 24.082 23.454 23.503 23.375 27.519 25.245 24.048 23.747 23.866 25.216 24.083 23.660 23.886 23.890
 1.50 26.781 25.394 24.081 23.559 23.413 25.358 24.123 23.456 23.491 23.361 27.493 25.277 24.086 23.757 23.852 25.242 24.124 23.662 23.875 23.876
 3.00 26.841 25.480 24.129 23.581 23.410 25.445 24.172 23.472 23.491 23.358 27.553 25.363 24.134 23.778 23.849 25.329 24.173 23.678 23.875 23.874
 4.50 27.033 25.645 24.183 23.613 23.416 25.620 24.227 23.502 23.499 23.371 27.745 25.528 24.189 23.811 23.856 25.504 24.227 23.708 23.883 23.886
 6.00 27.210 25.798 24.248 23.654 23.434 25.779 24.290 23.542 23.518 23.392 27.922 25.681 24.253 23.852 23.874 25.663 24.291 23.748 23.902 23.907
 7.50 27.376 25.943 24.321 23.703 23.461 25.925 24.361 23.590 23.544 23.422 28.089 25.826 24.326 23.900 23.901 25.809 24.362 23.797 23.928 23.938
 9.00 27.530 26.075 24.401 23.760 23.496 26.056 24.439 23.649 23.578 23.462 28.242 25.958 24.406 23.957 23.936 25.940 24.439 23.856 23.961 23.978
10.50 27.675 26.198 24.488 23.826 23.539 26.177 24.523 23.719 23.618 23.509 28.387 26.081 24.493 24.024 23.979 26.061 24.524 23.926 24.002 24.025
12.00 27.817 26.312 24.584 23.901 23.587 26.288 24.617 23.796 23.661 23.566 28.529 26.195 24.589 24.099 24.026 26.172 24.618 24.003 24.045 24.081
13.50 27.935 26.396 24.691 23.985 23.640 26.369 24.724 23.879 23.709 23.636 28.647 26.279 24.696 24.183 24.080 26.253 24.725 24.085 24.093 24.151
15.00 28.060 26.522 24.805 24.076 23.699 26.496 24.837 23.973 23.764 23.703 28.772 26.405 24.810 24.274 24.139 26.380 24.838 24.180 24.148 24.218
16.50 28.189 26.701 24.924 24.174 23.762 26.682 24.953 24.080 23.830 23.764 28.901 26.584 24.929 24.372 24.202 26.566 24.954 24.287 24.214 24.280
18.00 28.341 26.883 25.051 24.276 23.828 26.871 25.081 24.187 23.895 23.828 29.053 26.766 25.057 24.474 24.268 26.755 25.081 24.394 24.279 24.343
19.50 28.520 27.064 25.187 24.382 23.893 27.061 25.218 24.292 23.954 23.893 29.232 26.947 25.192 24.580 24.333 26.945 25.219 24.499 24.338 24.409
21.00 28.720 27.267 25.328 24.491 23.960 27.275 25.361 24.398 24.013 23.957 29.432 27.150 25.333 24.688 24.400 27.160 25.362 24.605 24.397 24.472
22.50 28.880 27.452 25.473 24.600 24.025 27.469 25.508 24.508 24.078 24.015 29.592 27.335 25.478 24.798 24.465 27.354 25.509 24.715 24.462 24.530
24.00 29.023 27.635 25.620 24.711 24.086 27.662 25.658 24.623 24.146 24.065 29.735 27.518 25.625 24.909 24.525 27.546 25.658 24.830 24.530 24.581
25.50 29.166 27.821 25.769 24.824 24.145 27.855 25.808 24.740 24.215 24.105 29.878 27.704 25.774 25.021 24.585 27.739 25.809 24.946 24.598 24.620
27.00 29.307 27.996 25.917 24.935 24.202 28.031 25.958 24.856 24.285 24.132 30.019 27.879 25.922 25.133 24.642 27.916 25.958 25.063 24.669 24.647
28.50 29.444 28.177 26.065 25.047 24.256 28.213 26.106 24.975 24.354 24.153 30.156 28.060 26.070 25.245 24.696 28.098 26.107 25.182 24.738 24.668
30.00 29.569 28.338 26.209 25.159 24.307 28.374 26.252 25.093 24.426 24.172 30.281 28.221 26.214 25.356 24.747 28.258 26.253 25.300 24.810 24.687
31.50 29.681 28.462 26.349 25.271 24.351 28.494 26.398 25.210 24.499 24.191 30.393 28.344 26.354 25.469 24.791 28.378 26.399 25.416 24.883 24.706
33.00 29.775 28.570 26.481 25.379 24.395 28.598 26.536 25.322 24.573 24.210 30.487 28.452 26.486 25.577 24.835 28.482 26.536 25.529 24.957 24.726
34.50 29.850 28.666 26.607 25.484 24.437 28.689 26.667 25.432 24.644 24.234 30.562 28.548 26.612 25.682 24.877 28.573 26.668 25.639 25.027 24.749
36.00 29.905 28.783 26.725 25.582 24.484 28.807 26.789 25.532 24.704 24.266 30.617 28.666 26.730 25.780 24.923 28.691 26.790 25.739 25.088 24.782
37.50 29.937 28.887 26.833 25.675 24.530 28.911 26.899 25.626 24.764 24.304 30.649 28.770 26.838 25.872 24.970 28.795 26.900 25.833 25.148 24.820
39.00 29.946 28.979 26.931 25.761 24.578 29.003 26.999 25.711 24.823 24.348 30.658 28.862 26.936 25.959 25.017 28.887 27.000 25.918 25.207 24.864
40.50 29.961 29.031 27.018 25.840 24.629 29.051 27.089 25.789 24.885 24.398 30.673 28.914 27.023 26.038 25.069 28.936 27.090 25.996 25.268 24.913
42.00 30.023 29.021 27.096 25.912 24.688 29.032 27.168 25.861 24.951 24.449 30.736 28.904 27.101 26.110 25.128 28.916 27.168 26.068 25.334 24.965
43.50 30.079 29.004 27.167 25.978 24.749 29.006 27.241 25.926 25.016 24.508 30.791 28.886 27.172 26.176 25.189 28.890 27.241 26.133 25.400 25.023
45.00 30.129 28.980 27.234 26.039 24.811 28.974 27.309 25.985 25.081 24.571 30.841 28.863 27.239 26.237 25.251 28.859 27.310 26.192 25.465 25.086
46.50 30.173 28.962 27.294 26.096 24.874 28.950 27.371 26.039 25.145 24.638 30.885 28.844 27.299 26.293 25.313 28.834 27.372 26.246 25.529 25.154
48.00 30.223 28.997 27.345 26.150 24.939 28.986 27.423 26.092 25.207 24.705 30.935 28.880 27.351 26.348 25.379 28.870 27.424 26.299 25.591 25.221
49.50 30.267 29.026 27.392 26.203 25.003 29.015 27.470 26.145 25.267 24.775 30.979 28.909 27.397 26.401 25.443 28.899 27.470 26.351 25.651 25.290
51.00 30.303 29.045 27.433 26.256 25.064 29.034 27.510 26.198 25.325 24.843 31.015 28.927 27.438 26.454 25.504 28.918 27.511 26.405 25.709 25.359
52.50 30.333 29.056 27.469 26.307 25.123 29.046 27.545 26.251 25.382 24.911 31.045 28.939 27.475 26.505 25.562 28.930 27.546 26.458 25.766 25.426
54.00 30.367 29.096 27.499 26.356 25.178 29.088 27.571 26.299 25.444 24.968 31.079 28.979 27.504 26.554 25.618 28.972 27.572 26.506 25.828 25.484
55.50 30.401 29.146 27.525 26.403 25.231 29.141 27.593 26.347 25.507 25.019 31.113 29.029 27.530 26.601 25.671 29.025 27.594 26.554 25.891 25.535
57.00 30.432 29.193 27.547 26.447 25.281 29.190 27.611 26.392 25.568 25.065 31.144 29.076 27.552 26.645 25.721 29.075 27.611 26.599 25.952 25.580
58.50 30.461 29.239 27.567 26.489 25.329 29.240 27.626 26.435 25.627 25.105 31.173 29.122 27.572 26.687 25.768 29.124 27.627 26.642 26.011 25.620
60.00 30.450 29.274 27.587 26.529 25.373 29.279 27.644 26.477 25.674 25.145 31.162 29.157 27.592 26.726 25.813 29.163 27.645 26.684 26.058 25.660
